a,b,op,c,d,real,imaginary
26,43,1,25,84,1,-41
25,91,0,94,0,119,91
38,94,0,73,68,111,162
32,37,3,11,80,0.507897561723662,-0.330164085262996
78,0,2,17,40,1326,3120
50,82,1,22,80,28,2
78,62,0,8,25,86,87
64,20,1,6,69,58,-49
37,56,2,73,97,-2731,7677
12,56,3,21,74,0.742944059489606,0.0486733141794829
9,93,2,35,25,-2010,3480
33,64,3,31,18,1.69260700389105,1.08171206225681
22,19,2,63,26,892,1769
43,20,1,39,93,4,-73
33,20,3,21,81,0.330334190231362,-0.321765209940017
31,67,2,90,9,2187,6309
80,37,0,65,30,145,67
77,7,3,61,75,0.558741707682431,-0.572223411084956
84,7,3,22,55,0.636363636363636,-1.27272727272727
72,29,1,9,45,63,-16
84,82,3,85,60,1.11408775981524,0.178290993071594
32,21,1,55,73,-23,-52
25,37,1,26,8,-1,29
85,6,3,2,2,22.75,-19.75
17,33,0,34,27,51,60
32,40,0,34,95,66,135
37,22,3,79,31,0.500555401277423,0.0820605387392391
4,13,2,87,69,-549,1407
95,82,1,95,85,0,-3
72,68,1,6,19,66,49
98,18,3,37,17,2.37153196622437,-0.60313630880579
97,95,2,61,89,-2538,14428
85,5,3,34,52,0.816062176165803,-1.10103626943005
73,26,0,23,56,96,82
74,68,1,60,94,14,-26
65,50,1,93,29,-28,21
95,85,2,67,8,5685,6455
62,94,0,1,97,63,191
76,51,3,98,78,0.728327383987761,-0.0592809790922999
75,25,3,2,22,1.4344262295082,-3.27868852459016
32,58,1,4,21,28,37
12,8,1,47,45,-35,-37
34,94,3,88,75,0.751140698631162,0.428005086393896
19,41,2,17,41,-1358,1476
0,59,2,59,54,-3186,3481
9,20,1,78,60,-69,-40
1,42,1,73,82,-72,-40
12,59,3,28,91,0.629343629343629,0.0617760617760618
7,27,1,91,47,-84,-20
82,91,0,80,39,162,130
39,84,3,38,79,1.05634352635003,0.0144437215354587
52,2,2,24,49,1150,2596
8,81,2,19,82,-6490,2195
56,3,2,71,89,3709,5197
70,2,0,33,0,103,2
73,12,2,49,3,3541,807
45,4,1,37,95,8,-91
30,99,3,8,21,4.59207920792079,0.320792079207921
70,21,3,52,49,0.914593535749265,-0.457982370225269
61,20,2,3,11,-37,731
84,44,1,57,20,27,24
91,13,3,93,14,0.977388355002826,-0.0073487846240814
54,63,2,40,87,-3321,7218
81,52,2,78,85,1898,10941
59,39,3,75,49,0.789434338400199,0.00423623224520309
21,94,0,63,95,84,189
47,62,1,27,30,20,32
11,4,2,35,74,89,954
73,57,3,15,31,2.41315345699831,-1.18718381112985
67,50,3,2,1,36.8,6.6
84,29,0,87,64,171,93
94,18,2,47,80,2978,8366
13,60,0,40,46,53,106
26,12,0,98,10,124,22
43,45,0,19,18,62,63
44,20,1,57,42,-13,-22
15,41,3,33,27,0.881188118811881,0.521452145214521
98,21,0,12,87,110,108
80,27,1,13,80,67,-53
24,23,3,36,51,0.522709776751347,-0.10161662817552
21,86,0,24,60,45,146
57,77,1,63,57,-6,20
74,63,3,20,9,4.25571725571726,1.23492723492723
74,74,1,12,33,62,41
27,22,0,7,62,34,84
42,75,2,1,79,-5883,3393
34,90,3,18,52,1.74768824306473,-0.0488771466314399
81,41,0,60,88,141,129
74,15,1,50,83,24,-68
91,95,0,54,23,145,118
94,16,3,63,61,0.897009102730819,-0.614564369310793
77,65,2,9,11,-22,1432
35,9,0,61,52,96,61
84,68,2,14,71,-3652,6916
96,94,0,75,56,171,150
72,1,3,29,65,0.4249901302803,-0.918081326490328
20,2,1,10,84,10,-82
41,2,2,99,38,3983,1756
22,51,0,76,2,98,53
42,90,0,20,72,62,162
67,53,2,84,74,1706,9410
28,61,1,12,25,16,36
89,15,0,63,56,152,71
2,70,0,27,11,29,81
88,12,1,23,5,65,7
12,14,3,35,43,0.332465842550423,-0.00845803513337671
92,57,1,68,72,24,-15
78,52,1,68,87,10,-35
69,67,2,46,19,1901,4393
94,68,2,95,7,8454,7118
86,96,1,44,52,42,44
28,91,1,50,65,-22,26
79,71,2,9,73,-4472,6406
97,4,1,0,79,97,-75
1,52,3,26,0,0.0384615384615385,2
8,97,3,22,59,1.48776796973518,0.419167717528373
55,37,1,17,11,38,26
58,52,3,95,95,0.578947368421053,-0.0315789473684211
40,1,1,99,15,-59,-14
26,44,2,6,24,-900,888
80,4,0,93,51,173,55
99,37,1,45,76,54,-39
68,69,2,72,52,1308,8504
53,10,0,32,70,85,80
44,6,1,68,48,-24,-42
62,54,1,57,4,5,50
49,78,2,84,28,1932,7924
97,66,1,45,18,52,48
61,83,1,87,37,-26,46
70,10,2,13,67,240,4820
44,88,1,68,96,-24,-8
46,34,1,83,38,-37,-4
55,13,1,97,85,-42,-72
88,22,0,2,92,90,114
20,51,1,10,72,10,-21
88,85,1,67,79,21,6
11,52,0,25,20,36,72
42,86,2,79,33,480,8180
28,63,1,45,42,-17,21
72,64,0,65,24,137,88
29,22,0,68,30,97,52
77,75,3,26,36,2.38438133874239,-0.41683569979716
5,1,1,52,89,-47,-88
80,70,2,20,8,1040,2040
87,11,0,0,65,87,76
12,30,3,24,85,0.363799512882964,-0.0384566081271632
98,11,1,13,85,85,-74
84,18,3,49,64,0.810835770355549,-0.691703863321533
81,37,0,64,47,145,84
2,77,1,90,83,-88,-6
17,21,2,16,97,-1765,1985
11,94,0,94,99,105,193
1,47,2,76,69,-3167,3641
78,4,2,98,23,7552,2186
5,38,1,6,77,-1,-39
54,23,3,57,82,0.497743908553093,-0.312543868444801
54,88,1,99,40,-45,48
15,21,2,49,4,651,1089
41,97,1,97,35,-56,62
53,93,2,42,55,-2889,6821
94,23,1,27,77,67,-54
41,47,1,30,33,11,14
27,17,1,26,17,1,0
11,76,1,43,19,-32,57
91,94,2,92,42,4424,12470
98,1,1,9,5,89,-4
39,88,1,77,77,-38,11
40,16,2,70,26,2384,2160
15,34,1,12,30,3,4
23,94,3,93,72,0.643895033615268,0.51225330730861
15,16,3,94,23,0.189855846235985,0.123758675920982
66,79,0,73,41,139,120
32,57,1,86,30,-54,27
19,21,3,73,66,0.286319050077439,0.0288074341765617
16,22,3,36,88,0.27787610619469,-0.068141592920354
25,23,3,85,50,0.336760925449871,0.0724935732647815
90,51,0,48,28,138,79
49,41,2,20,67,-1767,4103
7,91,1,97,4,-90,87
90,3,0,18,19,108,22
32,54,2,17,78,-3668,3414
37,20,3,1,20,1.08977556109726,-1.79551122194514
87,37,1,46,60,41,-23
10,83,1,75,51,-65,32
50,59,2,93,2,4532,5587
71,49,0,63,6,134,55
26,56,1,39,10,-13,46
8,47,0,62,8,70,55
96,80,0,98,44,194,124
78,11,2,73,70,4924,6263
86,3,3,17,96,0.184113624408206,-0.863229879011047
68,61,1,16,1,52,60
93,80,1,56,86,37,-6
10,17,0,82,29,92,46
78,56,2,77,28,4438,6496
17,64,1,0,92,17,-28
96,0,1,74,47,22,-47
18,91,3,41,74,1.044012854548,0.335196311303619
99,66,0,29,91,128,157
41,61,0,35,88,76,149
35,60,3,96,88,0.509433962264151,0.158018867924528
7,58,1,98,88,-91,-30
7,78,2,49,62,-4493,4256
94,2,0,89,77,183,79
22,49,1,70,88,-48,-39
24,88,0,92,94,116,182
58,24,3,66,70,0.595073465859983,-0.267502160760588
82,13,0,74,85,156,98
16,18,1,64,41,-48,-23
62,56,0,95,20,157,76
22,8,1,2,65,20,-57
45,4,3,44,58,0.417358490566038,-0.459245283018868
31,95,2,42,16,-218,4486
77,98,2,60,62,-1456,10654
15,7,1,30,18,-15,-11
27,12,3,62,52,0.350946854001222,-0.100794135613928
9,7,1,32,89,-23,-82
83,7,1,20,45,63,-38
16,42,2,2,70,-2908,1204
9,83,3,60,82,0.71154591243704,0.410887253002712
67,62,3,87,11,0.84668400520156,0.605591677503251
53,72,3,17,69,1.16217821782178,-0.481782178217822
11,47,1,93,25,-82,22
29,9,3,10,0,2.9,0.9
13,13,2,42,88,-598,1690
11,37,0,75,96,86,133
30,82,3,99,59,0.587863273603373,0.477940069266677
96,78,0,14,55,110,133
55,96,1,8,12,47,84
10,57,3,54,79,0.550726220377853,0.249863492410178
30,47,1,1,37,29,10
3,99,1,50,35,-47,64
95,31,1,35,80,60,-49
79,17,0,75,45,154,62
56,39,3,33,32,1.46521533364884,-0.238996687174633
16,46,0,20,36,36,82
62,69,0,14,81,76,150
15,68,1,70,75,-55,-7
56,73,2,56,90,-3434,9128
75,70,3,39,94,0.917736796369605,-0.417109201506228
72,67,0,6,16,78,83
45,73,1,86,1,-41,72
17,4,2,68,6,1132,374
69,29,0,84,93,153,122
45,55,2,15,72,-3285,4065
25,95,1,25,55,0,40
88,27,0,73,99,161,126
40,47,0,87,83,127,130
24,77,1,47,99,-23,-22
67,19,2,95,11,6156,2542
59,30,2,11,70,-1451,4460
8,39,2,60,60,-1860,2820
46,26,2,9,16,-2,970
88,21,2,11,63,-355,5775
65,76,2,20,82,-4932,6850
13,56,3,97,83,0.362559823291201,0.267087986255982
65,77,0,2,69,67,146
2,94,1,50,58,-48,36
35,93,1,93,89,-58,4
99,27,1,53,52,46,-25
23,34,3,34,82,0.453045685279188,-0.0926395939086294
35,51,2,73,23,1382,4528
51,70,2,76,75,-1374,9145
32,74,3,61,76,0.797725597557123,0.219227124355059
82,51,0,8,40,90,91
13,90,1,63,85,-50,5
7,74,1,94,63,-87,11
68,79,2,26,42,-1550,4910
28,23,2,31,97,-1363,3429
5,47,0,56,93,61,140
96,15,3,38,82,0.597208619000979,-0.893976493633693
62,2,0,47,71,109,73
59,70,0,3,60,62,130
58,74,1,98,48,-40,26
40,44,3,69,89,0.526415391894023,-0.0413184040372181
7,29,0,64,6,71,35
52,7,3,75,80,0.370893970893971,-0.302286902286902
28,0,1,99,41,-71,-41
87,99,0,30,97,117,196
91,71,2,26,38,-332,5304
20,15,3,95,39,0.235634363739807,0.0611606296226057
46,53,2,78,54,726,6618
78,20,2,37,74,1406,6512
98,61,0,73,10,171,71
82,42,3,30,53,1.2634133189539,-0.83203019681855
33,57,1,26,39,7,18
68,8,2,85,16,5652,1768
98,94,0,69,17,167,111
66,60,1,41,15,25,45
80,9,3,37,92,0.385233397742296,-0.71463439438625
10,2,2,39,36,318,438
55,64,2,37,29,179,3963
31,47,1,32,44,-1,3
58,17,2,3,82,-1220,4807
77,28,3,9,86,0.41473853149659,-0.851945967634078
54,52,1,91,5,-37,47
58,80,0,36,67,94,147
56,42,1,39,2,17,40
91,84,1,29,49,62,35
91,19,1,66,41,25,-22
38,19,2,75,34,2204,2717
39,46,2,65,57,-87,5213
58,40,1,57,94,1,-54
62,5,3,1,4,4.82352941176471,-14.2941176470588
38,34,2,99,21,3048,4164
50,29,2,11,45,-755,2569
81,37,2,21,74,-1037,6771
0,39,2,9,93,-3627,351
22,70,1,85,41,-63,29
29,30,3,40,72,0.48938679245283,-0.130896226415094
43,50,3,73,53,0.711354141066601,0.168468911280413
4,15,1,50,72,-46,-57
4,87,0,43,59,47,146
27,21,1,3,71,24,-50
57,95,2,10,10,-380,1520
22,8,0,4,57,26,65
43,5,0,27,54,70,59
91,47,0,63,7,154,54
45,24,2,22,53,-282,2913
32,29,0,72,86,104,115
12,18,2,67,93,-870,2322
86,14,3,47,65,0.769661175007771,-0.766552688840535
68,46,0,90,8,158,54
47,53,3,65,56,0.818231218584431,0.110446950142644
74,61,0,54,76,128,137
64,85,2,89,78,-934,12557
37,95,3,82,37,0.809217842580007,0.793401705177314
86,55,3,33,43,1.77093260721579,-0.640912185159973
65,94,2,99,17,4837,10411
8,8,3,61,54,0.138616844960072,0.00843754708452614
44,86,1,50,97,-6,-11
27,86,3,94,89,0.60822342901474,0.339022498060512
74,2,2,91,49,6636,3808
6,17,1,4,36,2,-19
31,1,3,79,97,0.162683706070288,-0.187092651757189
15,79,3,85,68,0.560975609756098,0.480631276901004
68,29,3,24,61,0.791482429602048,-0.803351175238539
95,77,1,7,61,88,16
59,89,1,41,72,18,17
38,12,3,3,44,0.330077120822622,-0.841131105398457
26,95,2,74,21,-71,7576
95,84,0,17,93,112,177
76,79,0,5,68,81,147
30,66,3,62,61,0.778056840713814,0.299008592200925
55,8,0,92,52,147,60
43,33,2,51,74,-249,4865
90,15,2,34,99,1575,9420
43,73,0,36,42,79,115
32,77,3,29,2,1.28047337278107,2.56686390532544
34,74,2,15,63,-4152,3252
92,51,3,39,70,1.11477962934122,-0.693194206509889
98,82,0,25,18,123,100
77,25,1,36,49,41,-24
0,86,1,35,59,-35,27
81,31,2,83,61,4832,7514
56,0,1,50,57,6,-57
45,96,3,4,79,1.24085024772255,-0.506792392520377
68,33,1,12,21,56,12
62,56,2,83,70,1226,8988
72,89,3,4,98,0.936590436590437,-0.696465696465696
25,74,2,46,10,410,3654
75,19,3,24,51,0.871576959395656,-1.0604343720491
21,65,3,1,89,0.732895733400656,-0.22772027265842
84,68,0,10,27,94,95
13,87,3,83,65,0.605902465359007,0.573690840381501
38,45,1,89,40,-51,5
93,5,3,3,32,0.424975798644724,-2.86640851887706
53,41,2,75,54,1761,5937
52,79,0,33,59,85,138
47,27,2,53,56,979,4063
93,16,1,57,88,36,-72
51,50,0,58,12,109,62
65,99,0,75,22,140,121
43,89,2,56,36,-796,6532
28,43,2,26,59,-1809,2770
77,81,0,36,73,113,154
58,82,3,75,1,0.787771062922147,1.08282971916104
14,13,2,2,20,-232,306
62,20,1,90,57,-28,-37
14,92,0,22,62,36,154
28,56,0,80,90,108,146
21,88,0,85,56,106,144
17,30,0,51,12,68,42
32,9,1,72,25,-40,-16
61,82,2,72,26,2260,7490
28,80,2,22,14,-504,2152
33,66,1,89,53,-56,13
53,64,0,87,3,140,67
94,92,0,99,86,193,178
76,86,1,15,51,61,35
45,27,3,79,26,0.615440219748446,0.139222206158739
57,31,0,27,15,84,46
15,94,2,17,35,-3035,2123
82,61,0,11,52,93,113
2,18,3,42,20,0.205175600739371,0.33086876155268
74,17,3,54,60,0.769797421731123,-0.540515653775322
0,5,2,42,74,-370,210
42,82,1,42,30,0,52
47,45,2,55,91,-1510,6752
72,34,2,0,53,-1802,3816
75,21,2,26,22,1488,2196
96,38,2,17,47,-154,5158
66,58,0,67,72,133,130
77,43,3,27,40,1.63117217689996,-0.823958780592529
24,47,3,59,50,0.629660591874268,0.262999498411637
3,2,0,69,35,72,37
84,38,1,60,40,24,-2
24,15,0,53,33,77,48
12,11,2,61,35,347,1091
12,95,0,10,98,22,193
22,67,1,31,63,-9,4
69,13,0,9,14,78,27
73,26,2,28,61,458,5181
43,40,3,45,43,0.943469282395457,-0.0126484254001033
93,11,0,18,50,111,61
69,8,0,47,98,116,106
15,76,3,34,5,0.753598645215919,2.12447078746825
72,64,1,24,80,48,-16
46,23,2,53,58,1104,3887
51,3,1,0,46,51,-43
0,39,3,24,75,0.471698113207547,0.150943396226415
95,9,1,4,64,91,-55
35,76,1,47,2,-12,74
4,19,2,23,0,92,437
88,88,1,40,96,48,-8
97,51,0,46,33,143,84
80,71,0,66,71,146,142
94,1,3,8,94,0.0950561797752809,-0.991910112359551
83,9,1,7,53,76,-44
14,8,3,61,97,0.124143183549124,-0.0662604722010663
40,40,3,18,54,0.888888888888889,-0.444444444444444
77,1,1,94,1,-17,0
93,80,0,83,46,176,126
20,23,2,6,97,-2111,2078
77,77,0,90,46,167,123
1,99,3,9,36,2.59477124183007,0.620915032679739
92,84,2,28,40,-784,6032
22,30,2,17,35,-676,1280
60,48,0,70,1,130,49
29,18,0,23,35,52,53
71,80,3,98,50,0.905320555188368,0.3544282881692
25,32,2,53,4,1197,1796
2,12,0,71,4,73,16
41,35,3,64,76,0.535251215559157,-0.0887358184764992
84,76,0,19,79,103,155
26,9,0,21,51,47,60
30,87,3,93,2,0.34254015948226,0.928117415925113
38,98,0,13,75,51,173
97,43,1,27,83,70,-40
90,65,1,42,8,48,57
36,46,3,60,92,0.529840848806366,-0.0457559681697613
52,72,2,84,34,1920,7816
29,72,3,64,76,0.742301458670989,0.243517017828201
31,75,3,0,36,2.08333333333333,-0.861111111111111
10,75,2,8,80,-5920,1400
50,86,0,72,60,122,146
16,46,0,40,34,56,80
39,24,0,83,88,122,112
60,36,0,62,69,122,105
72,19,0,72,94,144,113
13,17,1,31,29,-18,-12
29,71,3,45,52,1.05667160076126,0.356735039120321
23,20,0,55,31,78,51
3,16,1,27,89,-24,-73
69,21,0,15,91,84,112
56,69,1,93,37,-37,32
59,73,3,6,36,2.23873873873874,-1.26576576576577
90,3,2,48,72,4104,6624
18,91,2,32,64,-5248,4064
64,83,3,12,4,6.875,4.625
34,22,2,6,47,-830,1730
6,22,0,10,47,16,69
63,78,0,83,25,146,103
93,67,3,52,81,1.1077172153265,-0.43702104695089
64,90,3,19,97,1.01801432958035,-0.460388945752303
21,16,2,8,0,168,128
83,4,0,17,16,100,20
49,89,1,85,95,-36,-6
46,49,2,75,53,853,6113
56,50,1,91,6,-35,44
93,50,3,84,59,1.02135332637373,-0.122141026857739
45,97,3,93,35,0.767672675713996,0.754101681182905
84,91,0,77,88,161,179
12,4,2,76,29,796,652
19,45,0,80,46,99,91
58,64,2,60,88,-2152,8944
19,84,0,49,43,68,127
24,12,3,10,66,0.231597845601436,-0.328545780969479
69,57,0,8,36,77,93
95,96,1,95,88,0,8
51,54,1,5,61,46,-7
33,16,2,84,16,2516,1872
45,27,0,66,60,111,87
10,12,3,64,23,0.198054054054054,0.116324324324324
17,67,2,76,15,287,5347
5,24,0,12,40,17,64
26,55,2,97,99,-2923,7909
55,70,0,66,36,121,106
84,75,0,19,41,103,116
90,13,2,28,63,1701,6034
81,36,0,82,83,163,119
48,65,1,63,32,-15,33
92,63,2,64,66,1730,10104
53,84,3,31,99,0.925385616056495,-0.245586322244936
26,32,2,82,20,1492,3144
99,3,3,38,25,1.85451909134848,-1.14113098115031
20,85,0,23,76,43,161
60,90,0,39,23,99,113
80,28,0,89,10,169,38
65,2,3,31,66,0.40379913485048,-0.795185254842957
29,94,0,2,70,31,164
57,83,3,75,52,1.0314563573058,0.391523592267979
65,45,1,38,54,27,-9
63,25,2,45,67,1160,5346
32,45,3,77,41,0.56622864651774,0.282917214191853
12,34,2,46,68,-1760,2380
73,2,2,43,66,3007,4904
88,82,3,26,20,3.65055762081784,0.345724907063197
67,98,3,86,72,1.01891891891892,0.286486486486486
42,21,3,51,39,0.718340611353712,-0.137554585152838
74,16,1,45,82,29,-66
65,55,2,68,35,2495,6015
31,55,2,61,77,-2344,5742
48,22,1,1,25,47,-3
66,68,3,3,99,0.706422018348624,-0.645259938837921
61,71,3,95,4,0.672381373741843,0.719057626368764
63,56,2,56,43,1120,5845
97,47,3,1,21,2.45248868778281,-4.50226244343891
76,91,3,62,9,1.40917197452229,1.2631847133758
36,26,3,18,57,0.596137699412259,-0.443324937027708
46,72,1,40,86,6,-14
36,52,3,55,8,0.775655551958563,0.832631919715118
0,15,2,79,73,-1095,1185
13,86,3,97,85,0.515269929060959,0.435072742575448
22,32,1,19,24,3,8
84,44,2,45,69,744,7776
64,64,0,33,80,97,144
65,43,0,11,48,76,91
85,5,3,24,93,0.271544715447154,-0.84390243902439
34,48,1,49,0,-15,48
81,49,1,66,27,15,22
1,32,2,99,85,-2621,3253
0,74,3,98,61,0.338761726078799,0.544240150093809
28,13,2,78,50,1534,2414
96,94,3,33,15,3.48401826484018,1.2648401826484
21,36,2,86,80,-1074,4776
62,52,1,54,80,8,-28
88,82,2,36,59,-1670,8144
48,22,3,71,80,0.451708766716196,-0.199108469539376
82,93,3,59,41,1.67590081363812,0.411662146454862
88,80,3,98,74,0.964456233421751,0.0880636604774536
56,26,2,5,25,-370,1530
29,48,0,40,1,69,49
96,60,2,75,55,3900,9780
99,86,1,99,33,0,53
34,92,1,25,22,9,70
96,63,0,49,87,145,150
31,7,1,32,37,-1,-30
76,60,1,48,63,28,-3
83,6,1,3,33,80,-27
50,53,2,82,39,2033,6296
93,36,1,84,77,9,-41
92,61,0,86,59,178,120
45,97,2,40,33,-1401,5365
56,20,2,1,28,-504,1588
8,29,2,29,37,-841,1137
60,67,3,85,43,0.879545955477188,0.343288516640952
30,14,1,62,22,-32,-8
46,50,3,94,99,0.497612276653968,0.00783387884316145
43,19,2,96,10,3938,2254
68,61,3,84,35,0.947590870667794,0.331360946745562
92,81,2,26,14,1258,3394
9,56,1,59,96,-50,-40
39,41,2,40,67,-1187,4253
50,62,3,97,36,0.661560018682859,0.393647828117702
80,78,0,3,64,83,142
93,56,0,40,39,133,95
97,3,2,39,49,3636,4870
13,26,0,31,14,44,40
26,60,3,86,15,0.411494554520404,0.62590211258365
34,85,1,69,99,-35,-14
0,75,0,23,42,23,117
96,70,3,35,82,1.14479808780979,-0.682098377154359
65,86,1,34,15,31,71
23,13,2,15,34,-97,977
73,45,1,52,87,21,-42
94,98,2,74,70,96,13832
30,10,1,1,8,29,2
93,66,1,54,24,39,42
41,13,1,51,21,-10,-8
77,62,2,91,98,931,13188
30,7,2,47,71,913,2459
77,95,0,17,22,94,117
1,82,1,21,74,-20,8
59,80,3,86,8,0.765951742627346,0.858981233243968
35,81,0,36,26,71,107
85,31,2,58,36,3814,4858
77,23,2,74,34,4916,4320
20,41,0,44,51,64,92
45,18,2,36,41,882,2493
3,36,2,82,36,-1050,3060
8,4,1,74,53,-66,-49
9,22,0,62,47,71,69
97,44,0,61,44,158,88
57,66,0,69,40,126,106
55,28,2,92,39,3968,4721
3,17,1,47,7,-44,10
76,10,2,60,85,3710,7060
86,52,1,88,28,-2,24
59,10,3,69,58,0.572430769230769,-0.336246153846154
71,47,3,0,26,1.80769230769231,-2.73076923076923
94,4,0,11,76,105,80
14,67,1,73,94,-59,-27
63,3,2,79,39,4860,2694
83,27,3,9,25,2.01416430594901,-2.59490084985836
95,83,0,13,68,108,151
77,47,0,12,30,89,77
96,40,3,6,12,5.86666666666667,-5.06666666666667
65,15,3,38,31,1.22037422037422,-0.600831600831601
11,49,0,71,44,82,93
61,17,2,34,28,1598,2286
21,6,0,95,33,116,39
46,31,0,31,77,77,108
70,14,0,83,2,153,16
32,53,2,51,29,95,3631
63,13,2,73,68,3715,5233
38,52,0,34,22,72,74
29,61,3,75,23,0.581410464738382,0.635034124146896
90,71,2,82,74,2126,12482
27,25,2,72,73,119,3771
93,77,3,35,39,2.278951201748,-0.339402767662054
66,92,3,45,97,1.04023089032709,-0.197831030260626
77,50,2,71,82,1367,9864
80,14,3,54,33,1.1940074906367,-0.470411985018727
45,14,3,8,41,0.535243553008596,-0.993123209169054
94,98,0,87,18,181,116
61,78,1,62,2,-1,76
32,23,2,1,82,-1854,2647
11,90,3,32,46,1.43057324840764,0.756050955414013
50,52,2,94,74,852,8588
98,12,1,86,61,12,-49
20,91,0,36,39,56,130
40,74,0,22,44,62,118
57,1,1,13,98,44,-97
49,57,3,19,5,3.15025906735751,2.17098445595855
39,53,1,57,47,-18,6
99,3,0,36,77,135,80
59,45,1,26,5,33,40
29,18,0,73,59,102,77
4,77,3,90,61,0.427797986633957,0.565603586836985
53,23,3,57,40,0.812744895854815,-0.166838523406888
3,90,0,17,23,20,113
99,84,2,41,65,-1401,9879
84,71,1,33,16,51,55
61,78,3,35,1,1.80505709624796,2.17699836867863
88,77,3,49,92,1.04887252646111,-0.397883110906581
75,64,3,16,47,1.70709939148073,-1.01460446247465
57,1,3,38,27,1.00920386562356,-0.69075011504832
3,59,2,58,7,-239,3443
35,45,1,39,19,-4,26
51,95,0,70,62,121,157
27,42,2,5,8,-201,426
12,13,3,23,24,0.532126696832579,0.00995475113122172
67,45,0,98,26,165,71
16,78,2,60,50,-2940,5480
29,33,1,24,35,5,-2
86,92,0,4,19,90,111
72,45,2,29,75,-1287,6705
54,17,0,75,77,129,94
61,33,0,28,97,89,130
4,92,3,91,18,0.234747239976758,0.964555490993608
67,67,0,15,57,82,124
28,22,2,9,26,-320,926
66,93,3,52,70,1.3074697527617,0.0284061020515518
60,0,0,4,66,64,66
32,68,0,6,33,38,101
57,65,0,92,20,149,85
91,93,3,77,29,1.43338257016248,0.66794682422452
33,23,0,18,20,51,43
96,32,1,59,31,37,1
66,5,2,38,52,2248,3622
26,46,3,82,58,0.475812846946868,0.224425059476606
67,66,3,42,49,1.45210084033613,-0.122689075630252
13,45,1,1,16,12,29
98,15,3,96,17,1.01662283008943,-0.0237769594950026
95,34,3,83,43,1.06969558251316,-0.144541084916457
57,70,2,39,36,-297,4782
75,73,2,45,21,1842,4860
17,70,0,63,37,80,107
63,64,0,30,44,93,108
3,24,0,2,67,5,91
86,10,0,62,42,148,52
17,55,3,23,67,0.81227580709446,0.0251096054204862
86,53,2,98,73,4559,11472
50,72,2,74,10,2980,5828
79,0,1,34,97,45,-97
32,39,2,97,89,-367,6631
20,16,2,57,59,196,2092
25,17,2,58,24,1042,1586
15,24,2,64,72,-768,2616
16,56,0,62,26,78,82
12,50,3,26,41,1.00212134068731,0.342808655070004
16,90,2,31,1,406,2806
97,68,0,61,77,158,145
11,2,1,81,69,-70,-67
3,8,3,82,7,0.0445888085043555,0.0937546139081648
38,76,3,23,98,0.821277015691306,-0.195006414684694
22,30,2,89,77,-352,4364
89,46,2,49,10,3901,3144
55,30,1,30,54,25,-24
25,64,0,91,94,116,158
59,66,3,98,88,0.66808854046576,0.0735531473368688
84,65,2,17,59,-2407,6061
16,61,2,59,42,-1618,4271
80,8,2,37,96,2192,7976
97,82,1,89,31,8,51
96,18,2,3,77,-1098,7446
63,46,3,71,99,0.608206441180434,-0.200175178547366
51,90,2,57,89,-5103,9669
7,94,2,18,37,-3352,1951
45,8,1,14,92,31,-84
62,16,1,94,25,-32,-9
13,28,0,78,44,91,72
47,67,2,33,22,77,3245
14,33,2,39,56,-1302,2071
46,38,1,12,33,34,5
56,81,3,97,9,0.649209694415174,0.774815595363541
14,96,2,96,41,-2592,9790
93,92,2,14,50,-3298,5938
16,25,3,26,37,0.655745721271394,0.028361858190709
6,4,2,94,75,264,826
54,5,1,39,45,15,-40
26,43,2,22,30,-718,1726
49,59,1,54,74,-5,-15
24,30,0,63,55,87,85
47,9,1,26,65,21,-56
61,33,2,23,71,-940,5090
88,94,2,24,38,-1460,5600
5,82,2,44,27,-1994,3743
99,72,3,98,27,1.12706861511662,0.424174973386238
25,62,3,18,93,0.692744901370779,-0.134737545971247
8,29,1,3,96,5,-67
90,59,3,74,28,1.32779552715655,0.294888178913738
98,63,3,67,60,1.27902089257016,-0.205093336629991
1,81,0,55,1,56,82
0,90,2,5,38,-3420,450
68,83,2,98,17,5253,9290
34,60,3,22,73,0.882160674350594,-0.199896783072424
60,89,0,62,71,122,160
68,30,2,81,98,2568,9094
54,29,2,86,89,2063,7300
60,21,0,54,3,114,24
46,80,1,83,56,-37,24
35,22,2,51,19,1367,1787
50,88,3,44,29,1.71119913575801,0.872164205977674
54,91,1,25,59,29,32
29,82,1,35,49,-6,33
56,72,3,36,67,1.18236819360415,-0.200518582541054
12,4,3,24,21,0.365781710914454,-0.153392330383481
20,26,0,69,65,89,91
28,15,0,66,73,94,88
9,40,1,63,47,-54,-7
93,29,3,53,24,1.66174298375185,-0.205317577548006
21,22,3,94,68,0.257800891530461,0.0475482912332838
26,14,2,71,22,1538,1566
36,58,1,39,94,-3,-36
26,71,0,7,23,33,94
60,42,0,43,0,103,42
37,99,3,78,54,0.914666666666667,0.636
79,54,0,36,68,115,122
69,88,0,56,77,125,165
40,67,2,87,22,2006,6709
10,30,0,51,1,61,31
43,97,0,57,30,100,127
83,83,2,58,68,-830,10458
99,32,3,30,39,1.74225526641884,-1.19826517967782
23,11,3,25,75,0.224,-0.232
91,72,1,74,64,17,8
54,11,1,22,81,32,-70
75,14,3,58,9,1.29927431059507,0.0397677793904209
76,32,0,77,10,153,42
65,2,3,33,95,0.230868103618746,-0.60401423769033
99,88,1,46,43,53,45
